Date,BHP.AX,ILU.AX,RIO.AX,SER.AX
2020-08-04,37.91999816894531,4.791201114654541,105.0999984741211,0.10000000149011612
2020-08-05,37.95000076293945,4.781040191650391,103.98999786376953,0.07999999821186066
2020-08-06,39.81999969482422,4.897898197174072,105.5,0.09000000357627869
2020-08-07,39.29999923706055,4.8267669677734375,102.44999694824219,0.09000000357627869
2020-08-10,39.84000015258789,4.89281702041626,101.91999816894531,0.07999999821186066
2020-08-11,40.20000076293945,4.913140773773193,102.79000091552734,0.07999999821186066
2020-08-12,39.90999984741211,4.89281702041626,101.4000015258789,0.07999999821186066
2020-08-13,39.90999984741211,4.9182209968566895,101.51000213623047,0.07000000029802322
2020-08-14,40.0099983215332,4.877574920654297,101.1500015258789,0.07000000029802322
2020-08-17,39.86000061035156,4.902978897094727,100.87999725341797,0.07000000029802322
2020-08-18,39.650001525878906,5.019837856292725,101.98999786376953,0.07500000298023224
2020-08-19,39.060001373291016,5.06556510925293,101.66999816894531,0.07999999821186066
2020-08-20,38.720001220703125,5.070645809173584,101.25,0.07000000029802322
2020-08-21,38.36000061035156,5.0401611328125,100.70999908447266,0.07000000029802322
2020-08-24,38.56999969482422,5.116373062133789,100.9000015258789,0.07000000029802322
2020-08-25,38.310001373291016,5.1265339851379395,100.9000015258789,0.07000000029802322
2020-08-26,38.02000045776367,5.22307014465332,99.29000091552734,0.0729999989271164
2020-08-27,38.439998626708984,5.2586350440979,100.12000274658203,0.06599999964237213
2020-08-28,37.72999954223633,5.136695861816406,97.87999725341797,0.06300000101327896
2020-08-31,37.90999984741211,5.1519389152526855,98.0,0.07100000232458115
2020-09-01,37.5,5.029998779296875,97.4800033569336,0.06700000166893005
2020-09-02,38.5,5.146858215332031,98.98999786376953,0.05999999865889549
2020-09-03,37.61000061035156,5.1265339851379395,98.30999755859375,0.05999999865889549
2020-09-04,36.189998626708984,5.024918079376221,95.58000183105469,0.06400000303983688
2020-09-07,37.060001373291016,5.0401611328125,97.94000244140625,0.08500000089406967
2020-09-08,37.40999984741211,5.029998779296875,99.27999877929688,0.08699999749660492
2020-09-09,36.779998779296875,4.969028949737549,99.08000183105469,0.08100000023841858
2020-09-10,36.97999954223633,5.07572603225708,100.44999694824219,0.08299999684095383
2020-09-11,36.54999923706055,4.877574920654297,99.86000061035156,0.0820000022649765
2020-09-14,37.2400016784668,4.943624973297119,103.7300033569336,0.07900000363588333
2020-09-15,37.4900016784668,4.999514102935791,102.12999725341797,0.07999999821186066
2020-09-16,38.0,4.974110126495361,102.77999877929688,0.07500000298023224
2020-09-17,37.310001373291016,4.887736797332764,99.30999755859375,0.07999999821186066
2020-09-18,37.79999923706055,4.882656097412109,100.56999969482422,0.07999999821186066
2020-09-21,37.349998474121094,4.83184814453125,99.4000015258789,0.07599999755620956
2020-09-22,36.66999816894531,4.770877838134766,97.0,0.07999999821186066
2020-09-23,37.150001525878906,4.897898197174072,97.5,0.07500000298023224
2020-09-24,36.90999984741211,4.796281814575195,97.19000244140625,0.07000000029802322
2020-09-25,37.599998474121094,4.775959014892578,98.0,0.07599999755620956
2020-09-28,37.130001068115234,4.694665908813477,96.55000305175781,0.07100000232458115
2020-09-29,36.88999938964844,4.714989185333252,95.81999969482422,0.07100000232458115
2020-09-30,35.599998474121094,4.582888126373291,94.31999969482422,0.07100000232458115
2020-10-01,36.290000915527344,4.63369607925415,95.4000015258789,0.07000000029802322
2020-10-02,35.119998931884766,4.532080173492432,93.5999984741211,0.06300000101327896
2020-10-05,36.13999938964844,4.64893913269043,95.69999694824219,0.06800000369548798
2020-10-06,36.279998779296875,4.64893913269043,96.0199966430664,0.06400000303983688
2020-10-07,35.880001068115234,4.679422855377197,96.06999969482422,0.0689999982714653
2020-10-08,36.650001525878906,4.760715961456299,97.95999908447266,0.06499999761581421
2020-10-09,36.58000183105469,4.796281814575195,97.5,0.07000000029802322
2020-10-12,36.439998626708984,4.836927890777588,96.63999938964844,0.06599999964237213
2020-10-13,36.310001373291016,4.882656097412109,96.55000305175781,0.06599999964237213
2020-10-14,36.029998779296875,4.862331867218018,95.33000183105469,0.06400000303983688
2020-10-15,36.77000045776367,4.80644416809082,96.2699966430664,0.06800000369548798
2020-10-16,36.25,4.923302173614502,95.44999694824219,0.06800000369548798
2020-10-19,36.5,4.943624973297119,95.55999755859375,0.06300000101327896
2020-10-20,35.900001525878906,4.933464050292969,94.12999725341797,0.06499999761581421
2020-10-21,36.11000061035156,4.953786849975586,95.30000305175781,0.06499999761581421
2020-10-22,36.47999954223633,5.029998779296875,96.22000122070312,0.06499999761581421
2020-10-23,36.0,5.119999885559082,95.4000015258789,0.06499999761581421
2020-10-26,35.72999954223633,5.309999942779541,94.66000366210938,0.07000000029802322
2020-10-27,34.939998626708984,5.210000038146973,92.30000305175781,0.06800000369548798
2020-10-28,34.77000045776367,5.150000095367432,91.94000244140625,0.07199999690055847
2020-10-29,34.0099983215332,4.929999828338623,90.95999908447266,0.06800000369548798
2020-10-30,33.779998779296875,5.150000095367432,92.43000030517578,0.06300000101327896
2020-11-02,33.810001373291016,5.079999923706055,92.5,0.06300000101327896
2020-11-03,34.70000076293945,5.010000228881836,94.79000091552734,0.06199999898672104
2020-11-04,34.279998779296875,5.039999961853027,92.7300033569336,0.05999999865889549
2020-11-05,34.2400016784668,5.0,91.94999694824219,0.05999999865889549
2020-11-06,34.66999816894531,5.139999866485596,93.4000015258789,0.05900000035762787
2020-11-09,35.880001068115234,5.269999980926514,96.08999633789062,0.05999999865889549
2020-11-10,36.029998779296875,5.199999809265137,95.44000244140625,0.05999999865889549
2020-11-11,36.849998474121094,5.159999847412109,97.16000366210938,0.06400000303983688
2020-11-12,36.45000076293945,5.070000171661377,96.4800033569336,0.06199999898672104
2020-11-13,35.77000045776367,4.96999979019165,96.08999633789062,0.061000000685453415
2020-11-16,36.4900016784668,5.050000190734863,97.81999969482422,0.061000000685453415
2020-11-17,37.0099983215332,5.150000095367432,98.80000305175781,0.0560000017285347
2020-11-18,36.83000183105469,5.21999979019165,98.12000274658203,0.05999999865889549
2020-11-19,36.5099983215332,5.230000019073486,98.91999816894531,0.0560000017285347
2020-11-20,36.13999938964844,5.230000019073486,99.44999694824219,0.057999998331069946
2020-11-23,37.04999923706055,5.25,100.88999938964844,0.05900000035762787
2020-11-24,38.29999923706055,5.389999866485596,103.12999725341797,0.05700000002980232
2020-11-25,39.459999084472656,5.460000038146973,104.27999877929688,0.057999998331069946
2020-11-26,39.209999084472656,5.380000114440918,102.86000061035156,0.054999999701976776
2020-11-27,38.720001220703125,5.420000076293945,102.0,0.03799999877810478
2020-11-30,38.06999969482422,5.340000152587891,101.4000015258789,0.03999999910593033
2020-12-01,38.560001373291016,5.349999904632568,102.94999694824219,0.03999999910593033
2020-12-02,39.310001373291016,5.369999885559082,104.98999786376953,0.03799999877810478
2020-12-03,41.25,5.659999847412109,112.19999694824219,0.039000000804662704
2020-12-04,41.5,5.710000038146973,113.19999694824219,0.035999998450279236
2020-12-07,42.38999938964844,5.71999979019165,115.9800033569336,0.03700000047683716
2020-12-08,42.25,5.75,115.0199966430664,0.03999999910593033
2020-12-09,42.72999954223633,5.909999847412109,115.44000244140625,0.03700000047683716
2020-12-10,42.47999954223633,5.840000152587891,115.38999938964844,0.03700000047683716
2020-12-11,42.81999969482422,5.909999847412109,116.0,0.035999998450279236
2020-12-14,42.7400016784668,5.829999923706055,113.94000244140625,0.03700000047683716
2020-12-15,41.779998779296875,5.760000228881836,112.41999816894531,0.03400000184774399
2020-12-16,42.54999923706055,5.920000076293945,114.37000274658203,0.029999999329447746
2020-12-17,43.29999923706055,6.079999923706055,116.44000244140625,0.03500000014901161
2020-12-18,43.150001525878906,6.28000020980835,117.52999877929688,0.03500000014901161
2020-12-21,43.65999984741211,6.420000076293945,118.5999984741211,0.032999999821186066
2020-12-22,42.88999938964844,6.190000057220459,115.41000366210938,0.032999999821186066
2020-12-23,42.45000076293945,6.25,114.8499984741211,0.03700000047683716
2020-12-24,42.95000076293945,6.309999942779541,115.3499984741211,0.032999999821186066
2020-12-29,42.91999816894531,6.269999980926514,115.27999877929688,0.032999999821186066
2020-12-30,43.13999938964844,6.340000152587891,115.77999877929688,0.032999999821186066
2020-12-31,42.43000030517578,6.489999771118164,113.83000183105469,0.035999998450279236
2021-01-04,43.060001373291016,6.590000152587891,115.36000061035156,0.035999998450279236
2021-01-05,44.29999923706055,6.619999885559082,117.79000091552734,0.039000000804662704
2021-01-06,44.209999084472656,6.380000114440918,115.75,0.04500000178813934
2021-01-07,46.900001525878906,6.610000133514404,125.66000366210938,0.04699999839067459
2021-01-08,46.66999816894531,6.71999979019165,124.01000213623047,0.05000000074505806
2021-01-11,46.5,6.619999885559082,122.4000015258789,0.04600000008940697
2021-01-12,46.0,6.599999904632568,121.41000366210938,0.05000000074505806
2021-01-13,46.220001220703125,6.909999847412109,120.73999786376953,0.05700000002980232
2021-01-14,46.060001373291016,6.820000171661377,119.66000366210938,0.05299999937415123
2021-01-15,46.81999969482422,6.820000171661377,120.5199966430664,0.05000000074505806
2021-01-18,45.45000076293945,6.630000114440918,118.79000091552734,0.05299999937415123
2021-01-19,45.869998931884766,6.789999961853027,119.62999725341797,0.05900000035762787
2021-01-20,46.29999923706055,6.909999847412109,119.80000305175781,0.05700000002980232
2021-01-21,47.02000045776367,7.039999961853027,121.87999725341797,0.054999999701976776
2021-01-22,46.130001068115234,6.949999809265137,119.31999969482422,0.05700000002980232
2021-01-25,46.619998931884766,7.039999961853027,121.7699966430664,0.05700000002980232
2021-01-27,45.04999923706055,6.650000095367432,117.05000305175781,0.05700000002980232
2021-01-28,44.279998779296875,6.610000133514404,113.69999694824219,0.05000000074505806
2021-01-29,43.560001373291016,6.449999809265137,110.30999755859375,0.04899999871850014
2021-02-01,44.119998931884766,6.360000133514404,111.2699966430664,0.04600000008940697
